season,episode,All_lines,Andy_lines,Angela_lines,Bob_lines,Bob Vance_lines,Both_lines,Carol_lines,Cathy_lines,Charles_lines,Clark_lines,Creed_lines,Crowd_lines,Darryl_lines,David_lines,David Wallace_lines,Dwight_lines,Erin_lines,Everybody_lines,Everyone_lines,Gabe_lines,Group_lines,Guy_lines,Hank_lines,Holly_lines,Jan_lines,Jim_lines,Jo_lines,Josh_lines,Karen_lines,Kelly_lines,Kevin_lines,Man_lines,Meredith_lines,Michael_lines,Michael and Dwight_lines,Micheal_lines,Mose_lines,Nate_lines,Nellie_lines,Oscar_lines,Pam_lines,Pete_lines,Phyllis_lines,Robert_lines,Roy_lines,Ryan_lines,Stanley_lines,Toby_lines,Todd Packer_lines,Val_lines,Waiter_lines,Woman_lines,id,All_scenes,Andy_scenes,Angela_scenes,Bob_scenes,Bob Vance_scenes,Both_scenes,Carol_scenes,Cathy_scenes,Charles_scenes,Clark_scenes,Creed_scenes,Crowd_scenes,Darryl_scenes,David_scenes,David Wallace_scenes,Dwight_scenes,Erin_scenes,Everybody_scenes,Everyone_scenes,Gabe_scenes,Group_scenes,Guy_scenes,Hank_scenes,Holly_scenes,Jan_scenes,Jim_scenes,Jo_scenes,Josh_scenes,Karen_scenes,Kelly_scenes,Kevin_scenes,Man_scenes,Meredith_scenes,Michael_scenes,Michael and Dwight_scenes,Micheal_scenes,Mose_scenes,Nate_scenes,Nellie_scenes,Oscar_scenes,Pam_scenes,Pete_scenes,Phyllis_scenes,Robert_scenes,Roy_scenes,Ryan_scenes,Stanley_scenes,Toby_scenes,Todd Packer_scenes,Val_scenes,Waiter_scenes,Woman_scenes,index,episode_number,episode_title,description,ratings,votes,viewership_mil,duration,release_date,guest_stars,director,writers,has_guests,scaled_ratings
7,20,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,13.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,6.0,0.0,6.0,82.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,3.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,19,1,2,1,0,0,0,0,0,0,0,1,0,3,0,0,6,5,0,0,1,0,0,0,0,0,9,1,0,0,0,5,0,4,21,0,0,0,0,0,4,7,0,3,0,0,4,3,2,0,0,0,0,134,134.0,Garage Sale,"Michael plans to propose to Holly the day of the Dunder Mifflin garage sale, but Holly may have to take an extended leave of absence to Colorado because her father is sick.",9.3,3730.0,7.07,30.0,2011-03-24,,Steve Carell,Jon Vitti,False,0.84375
7,21,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,16.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,3.0,11.0,0.0,6.0,116.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.0,18.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,20,0,8,4,0,0,0,0,0,0,0,2,0,1,0,0,7,2,0,0,4,0,0,0,1,0,4,0,0,0,2,3,0,3,31,0,0,0,0,0,3,8,0,9,0,0,1,2,2,0,0,0,0,135,135.0,Training Day,"Michael makes fast friends with the man coming in to replace him at Dunder Mifflin, but later begins to have second thoughts after seeing him in action.",7.8,2215.0,7.87,30.0,2011-04-14,Will Ferrell,Paul Lieberstein,Daniel Chun,True,0.375
7,22,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,4.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,21,0,6,3,0,0,0,0,0,0,0,0,0,7,0,0,8,2,0,0,5,0,0,0,0,0,16,0,0,0,5,9,0,0,0,0,0,0,0,0,2,9,0,2,0,0,6,0,1,0,0,0,0,136,136.0,Michael's Last Dundies,"Michael hosts his final ""Dundies"" as the boss at the Scranton branch, but tension is in the air, and Deangelo Vickers, the new boss, is having trouble with his co-hosting duties.",9.0,3039.0,6.85,23.0,2011-04-21,,Mindy Kaling,Mindy Kaling,False,0.75
7,23,2.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,73.0,13.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,6.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,5.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,22,1,6,5,0,0,0,0,0,0,0,1,0,3,0,0,17,8,0,0,5,0,0,0,0,0,13,3,0,0,3,7,0,1,0,0,0,0,0,0,2,8,0,5,0,0,1,2,3,0,0,0,0,137,137.0,"Goodbye, Michael","As the office gets ready for Michael's final day at Dunder Mifflin, Michael doesn't tell anyone that he's leaving a day early. Meanwhile, Deangelo accompanies a nervous Andy on a visit to one of Michael's old clients.",9.8,8059.0,8.42,50.0,2011-04-28,,Paul Feig,Greg Daniels,False,1.0
7,24,1.0,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,0.0,0.0,44.0,23.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,90.0,28.0,0.0,0.0,17.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,32.0,0.0,20.0,12.0,0.0,11.0,4.0,13.0,0.0,0.0,0.0,0.0,23,1,12,5,0,0,0,0,0,0,0,9,0,9,0,0,12,10,0,0,12,0,0,0,0,0,24,5,0,0,7,9,0,4,0,0,0,0,0,2,7,15,0,10,4,0,6,3,8,0,0,0,0,138,138.0,The Inner Circle,"Tensions rise and feelings are hurt when Deangelo creates an ""inner circle"" at the office--which is only composed of men.",7.6,2183.0,6.9,23.0,2011-05-05,,Matt Sohn,Charlie Grandy,False,0.3125
8,1,1.0,52.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,38.0,9.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,6.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,11.0,33.0,0.0,5.0,8.0,4.0,0.0,0.0,2.0,0.0,0,1,21,5,0,0,0,0,0,0,0,1,0,5,0,0,18,6,0,2,3,0,0,0,0,0,18,0,0,0,4,7,0,4,0,0,0,0,0,0,6,17,0,7,11,0,5,7,4,0,0,1,0,139,,,,,,,,,,,,,
8,2,1.0,86.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,5.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,0.0,8.0,24.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,26,3,0,0,0,0,0,0,0,0,0,3,0,0,8,7,0,0,0,2,0,0,0,0,12,0,0,0,3,11,0,4,0,0,0,0,0,0,4,12,0,7,6,0,4,5,1,0,0,0,0,140,,,,,,,,,,,,,
8,3,0.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,6.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,23.0,0.0,7.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2,0,15,1,0,0,0,0,0,0,0,1,0,12,0,0,14,8,0,0,0,0,0,0,0,0,14,0,0,0,3,10,0,2,0,0,0,0,2,0,5,6,0,5,0,0,3,0,2,0,0,0,0,141,141.0,The List,"New Dunder Mifflin CEO Robert California leaves a piece of paper with a line down the middle that has names of the Scranton staff on either side of it, leading everyone to try and figure out what it means.",8.1,2366.0,7.64,23.0,2011-09-22,,B.J. Novak,B. J. Novak,False,0.46875
8,4,0.0,66.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,29.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,15.0,0.0,3.0,18.0,0.0,8.0,1.0,6.0,0.0,0.0,1.0,0.0,3,0,23,4,0,0,0,0,0,0,0,0,0,5,0,0,16,4,0,0,3,0,0,0,0,0,14,0,0,0,2,5,0,5,0,0,0,1,0,0,7,7,0,2,5,0,7,1,1,0,0,1,0,142,142.0,The Incentive,"Under pressure from Robert to increase branch sales, Andy offers an incentive program to the sales staff, which backfires on him when he offers a very personal grand prize.",8.1,2200.0,6.7,23.0,2011-09-29,,Charles McDougall,Paul Lieberstein,False,0.46875
8,5,0.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,21.0,36.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,12.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,7.0,32.0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,4,0,15,3,0,0,0,0,0,0,0,3,0,5,0,0,6,14,0,0,4,0,0,0,0,0,11,0,0,0,3,6,0,5,0,0,0,0,0,0,6,8,0,4,9,0,2,3,3,0,0,0,0,143,143.0,Lotto,"After the entire warehouse staff wins the lottery and quits their job, Darryl becomes depressed and demands to be fired. Meanwhile, the office staff is forced to load the truck for their orders themselves.",7.3,2098.0,5.82,23.0,2011-10-06,,John Krasinski,Charlie Grandy,False,0.21875
8,6,0.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,51.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,2.0,35.0,0.0,3.0,9.0,8.0,0.0,11.0,0.0,0.0,5,0,19,4,0,0,0,0,0,0,0,0,0,7,0,0,16,7,0,0,9,0,0,0,0,0,13,0,0,0,3,7,0,0,0,0,0,0,0,0,5,8,0,2,8,0,3,9,1,0,4,0,0,144,144.0,Garden Party,"Andy claims to be throwing a garden party at Dwight's farm to impress Robert California, but he's really doing it to win the approval of his parents, who appear to favor his younger brother.",8.1,2266.0,6.08,23.0,2011-10-13,"Josh Groban, Stephen Collins",David Rogers,Justin Spitzer,True,0.46875
8,7,0.0,43.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,55.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,0.0,2.0,10.0,0.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,6,0,10,0,0,0,0,0,3,0,0,1,0,9,0,0,15,2,0,0,1,0,0,0,0,0,11,0,0,0,3,7,0,0,0,0,0,0,0,0,1,19,0,1,2,0,3,0,1,0,2,0,0,145,145.0,Spooked,"Erin is worried that she is about to get fired after she organizes a disastrous office Halloween party for Robert and his son. Meanwhile, Robert probes the minds of the employees to come up with the perfect spooky story.",7.5,2024.0,5.53,23.0,2011-10-27,,Randall Einhorn,Carrie Kemper,False,0.28125
8,8,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,30.0,17.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,0.0,11.0,24.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,7,0,19,1,0,0,0,0,0,0,0,0,0,7,0,0,11,8,0,3,6,0,0,0,0,0,12,0,0,0,4,9,1,1,0,0,0,0,0,0,7,9,0,8,9,0,6,2,0,0,0,0,0,146,146.0,Doomsday,"Dwight installs a ""Doomsday Device"" on the office computers that could get everyone fired if they make too many mistakes, while Gabe tries to hit on one of Darryl's warehouse employees.",7.7,1948.0,6.15,23.0,2011-11-03,,Troy Miller,Daniel Chun,False,0.34375
8,9,0.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,52.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,40.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,8,0,16,2,0,0,0,0,0,0,0,2,0,7,0,0,17,6,0,0,3,0,0,0,0,0,11,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0,0,2,14,0,3,1,1,0,0,0,0,147,147.0,Pam's Replacement,"A pregnant and insecure Pam tries to prove that Jim is attracted to her temp replacement, and Robert and his musician friends take over a jam session with Andy, Kevin, and Darryl.",7.7,2077.0,5.96,23.0,2011-11-10,,Matt Sohn,Allison Silverman,False,0.34375
8,10,0.0,88.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,10.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,7.0,26.0,0.0,10.0,5.0,6.0,0.0,9.0,0.0,0.0,9,0,24,1,0,0,0,0,0,0,0,2,0,3,0,0,10,12,0,0,0,0,0,0,0,0,15,0,0,0,5,5,0,5,0,0,0,0,2,0,5,0,0,3,9,0,4,3,4,0,3,0,0,148,148.0,Gettysburg,Andy decides to motivate and inspire everyone by taking them on a field trip to Gettysburg. Some people in the office stay behind and Robert California asks them to come up with Dunder Mifflin/Sabre's next big idea.,6.9,2089.0,5.5,23.0,2011-11-17,,Jeffrey Blitz,Robert Padnick,False,0.0937500000000004
8,11,2.0,44.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,34.0,6.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,7.0,19.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,16.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,10,2,15,2,0,0,0,0,1,0,0,1,0,5,0,0,9,4,0,0,7,1,0,0,0,0,8,0,0,0,4,13,0,5,0,0,0,0,0,0,8,0,0,3,5,0,2,4,0,0,0,0,0,149,149.0,Mrs. California,"Robert brings his wife to the office so that she can find a job, but he gives Andy conflicting messages about whether to hire her. Meanwhile, Dwight opens a gym in the building and tries to persuade Darryl to join.",7.7,2050.0,5.71,23.0,2011-12-01,Maura Tierney,Charlie Grandy,Dan Greaney,True,0.34375
8,12,2.0,44.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,47.0,58.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,24.0,0.0,10.0,7.0,8.0,0.0,7.0,0.0,0.0,11,2,13,5,0,0,1,0,2,0,0,0,0,6,0,0,15,20,0,0,6,0,0,0,0,0,11,0,0,0,3,6,0,5,0,0,0,0,0,0,6,0,0,2,9,0,8,4,6,0,4,0,0,150,150.0,Christmas Wishes,"Andy tries to make this year's Christmas the best ever by granting each person's holiday wishes. Meanwhile, Robert California tries to drown his sorrows at the office party.",7.9,2020.0,5.79,23.0,2011-12-08,,Ed Helms,Mindy Kaling,False,0.40625
8,13,1.0,47.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,58.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,28.0,0.0,12.0,0.0,0.0,2.0,7.0,5.0,0.0,3.0,0.0,0.0,12,1,15,6,0,0,0,0,0,0,0,3,0,6,0,0,15,7,0,0,4,0,0,0,0,0,19,0,0,0,1,4,0,2,0,0,0,0,1,0,6,5,0,8,0,0,2,4,2,0,1,0,0,151,151.0,Trivia,"Andy hopes to make up for a sales deficiency by entering and winning a bar trivia competition, while Dwight flies to corporate headquarters in Florida to demand a management interview with Robert.",7.9,1980.0,5.9,23.0,2012-01-12,,B.J. Novak,Steve Hely,False,0.40625
8,14,1.0,45.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,67.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,29.0,0.0,2.0,0.0,0.0,12.0,7.0,2.0,0.0,9.0,0.0,0.0,13,1,14,2,1,0,0,0,0,0,0,1,0,6,0,0,23,7,0,0,0,2,0,0,0,0,11,0,0,0,5,3,0,2,0,0,0,0,2,0,3,7,0,2,0,0,6,6,1,0,2,0,0,152,152.0,Pool Party,"Robert throws a party for the Dunder Mifflin staff at his house before he sells it because of his divorce. At the party, Erin and Dwight agree to flirt with each other to make Andy jealous, and Jim tries in vain to duck out early.",8.0,2139.0,6.02,23.0,2012-01-19,,Charles McDougall,Owen Ellickson,False,0.4375
8,15,0.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,63.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,10.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,14,0,5,0,0,0,0,0,3,0,0,2,0,3,0,0,24,14,0,2,0,0,0,0,0,0,15,0,0,0,1,2,0,1,0,0,0,0,0,9,1,3,0,0,0,0,6,8,0,0,0,0,0,153,153.0,Jury Duty,"Jim gets caught in a lie about his week of ""jury duty,"" and new questions emerge when Angela gives birth to a ""premature"" baby.",7.4,1937.0,5.31,23.0,2012-02-02,,Eric Appel,Aaron Shure,False,0.25
8,16,0.0,20.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,60.0,19.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,15.0,0.0,4.0,0.0,0.0,20.0,6.0,0.0,0.0,9.0,0.0,0.0,15,0,7,8,0,0,0,0,7,0,0,0,0,5,0,0,15,4,0,2,4,0,0,0,0,0,13,0,0,0,5,3,0,0,0,0,0,0,0,10,9,10,0,4,0,0,4,2,0,0,5,0,0,154,154.0,Special Project,"Andy puts Dwight in charge of a special project in Tallahassee, but Dwight doesn't like the team Andy's assembled for him. Meanwhile, Darryl tries to figure out the meaning of Val's Valentine's gift.",7.7,1891.0,5.19,23.0,2012-02-09,,David Rogers,Amelie Gillette,False,0.34375
8,17,0.0,28.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,53.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,10.0,0.0,2.0,0.0,0.0,17.0,1.0,18.0,4.0,0.0,0.0,0.0,16,0,6,4,0,0,0,0,2,0,0,1,1,3,0,0,17,6,0,1,0,0,0,0,0,0,7,0,0,0,3,3,1,2,0,0,0,0,0,8,5,4,0,2,0,0,5,1,4,3,0,0,0,155,155.0,Tallahassee,"Dwight refuses to let appendicitis get in the way of leading his new team in Tallahassee, while Andy decides to step in for Erin as secretary in the office.",7.8,1994.0,4.38,23.0,2012-02-16,,Matt Sohn,Daniel Chun,False,0.375
8,18,0.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,45.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,10.0,0.0,6.0,0.0,0.0,2.0,2.0,16.0,9.0,0.0,0.0,0.0,17,0,8,2,0,0,0,0,1,0,0,2,0,10,0,0,10,5,0,1,1,0,0,0,0,0,12,0,0,0,2,7,0,1,0,0,0,0,0,6,4,5,0,5,0,0,1,2,6,3,0,0,0,156,156.0,After Hours,"In Tallahassee, Dwight and Todd Packer try to romance Nellie to get the VP position, while Jim wonders if a colleague is trying to hit on him. Back in Scranton, Val's boyfriend shows up with a message for Darryl.",8.1,2068.0,5.02,23.0,2012-02-23,,Brian Baumgartner,Halsted Sullivan | Warren Lieberstein,False,0.46875
8,19,2.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,17.0,0.0,4.0,24.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,18,2,10,1,0,0,0,0,0,0,0,1,0,3,0,0,7,9,0,0,0,0,0,0,0,0,13,0,0,0,1,6,0,2,0,0,0,0,0,13,1,11,0,3,8,0,1,1,1,0,0,0,0,157,157.0,Test the Store,"Dwight and his team get ready for the grand opening of the Sabre Store, while Andy makes Toby teach self-defense to the Scranton branch employees after he is beat up in the parking lot by a girl.",7.8,1958.0,4.95,23.0,2012-03-01,,Brent Forrester,Mindy Kaling,False,0.375
8,20,3.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,22.0,25.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,32.0,0.0,9.0,19.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,19,2,9,5,0,0,0,0,0,0,0,3,0,1,0,0,6,9,0,0,1,0,0,1,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,7,6,11,0,4,3,0,1,1,0,0,0,0,1,158,158.0,Last Day in Florida,"Jim tries to warn Dwight that he's going to be fired after Robert rejects the Sabre Store idea, but he refuses to listen. Meanwhile, Darryl and Toby try to sell cookies to Kevin, and Erin tells Andy she's not coming back from Florida.",7.8,1903.0,4.89,23.0,2012-03-08,,Matt Sohn,Robert Padnick,False,0.375
8,21,1.0,53.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,16.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,13.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,7.0,29.0,0.0,10.0,18.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,20,1,16,4,0,0,0,0,0,0,0,2,0,4,0,0,9,10,0,0,2,0,0,0,0,0,12,0,0,0,6,6,0,1,0,0,0,0,1,13,4,13,0,8,10,0,7,1,1,0,0,0,0,159,159.0,Get the Girl,"Andy goes to Tallahassee to tell Erin that he loves her and needs her to return to Scranton. Meanwhile, Nellie shows up in Scranton and tries to claim Andy's manager position by offering everyone raises.",6.6,2203.0,4.87,23.0,2012-03-15,,Rainn Wilson,Charlie Grandy,False,0.0
8,22,0.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,5.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,22.0,0.0,1.0,13.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,21,0,10,4,0,0,0,0,0,0,0,1,0,6,1,0,6,5,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,2,0,0,0,0,0,7,10,9,0,1,4,0,2,1,0,0,0,1,0,160,160.0,Welcome Party,"Andy tries to break up with his girlfriend after going to Florida to declare his love for Erin, and the office employees are forced against their will to throw a party for the hated Nellie.",7.1,1972.0,4.39,23.0,2012-04-12,,Ed Helms,Steve Hely,False,0.15625
8,23,1.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,56.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,23.0,0.0,1.0,33.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,22,1,10,3,0,0,0,0,0,0,0,1,0,0,1,0,16,3,0,0,7,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,5,1,4,0,1,8,0,0,1,4,0,0,0,0,161,161.0,Angry Andy,"Andy and Erin return to Dunder Mifflin, only to discover that Nellie has taken his job and office and refuses to give them up. Meanwhile, Ryan becomes jealous after Pam tries to play matchmaker for Kelly.",7.0,2107.0,4.35,23.0,2012-04-19,,Claire Scanlon,Justin Spitzer,False,0.125
8,24,0.0,49.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,0.0,27.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,19.0,11.0,22.0,0.0,5.0,15.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,23,0,16,10,0,0,0,0,0,0,0,1,0,4,3,0,12,3,0,0,2,0,0,0,0,0,10,0,0,0,2,3,0,2,0,0,0,1,0,5,3,5,0,4,4,0,0,1,1,0,2,0,0,162,162.0,Fundraiser,Andy confronts Robert for the first time after losing the manager position and quitting his job at a fund raiser sponsored by Angela's husband.,7.0,1902.0,4.17,23.0,2012-04-26,,David Rogers,Owen Ellickson,False,0.125
9,1,0.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,3.0,1.0,0.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,19.0,13.0,1.0,0.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0,0,9,6,0,0,0,0,0,0,7,1,0,3,1,0,13,4,0,0,0,0,0,0,0,0,9,0,0,0,2,6,0,2,0,0,0,0,0,7,6,5,5,1,0,0,1,3,7,0,0,0,0,163,,,,,,,,,,,,,
